,camera_id,timestamp,md5,bicycle,car,motorcycle,bus,truck,total
0,5795,2022-10-01 00:02:00,65fd7b4e7059e4d534badf9be3b0131c,0,2,0,0,1,3
1,5795,2022-10-01 00:07:00,1533e082966282686e2c2b055e16331a,0,0,0,0,0,0
2,5795,2022-10-01 00:12:00,0b0d94a6b4f8a29058dc4de7b27993f2,0,0,0,0,0,0
3,5795,2022-10-01 00:17:00,65d2da4b790ed393933b506eefb4ca4c,0,4,0,0,0,4
4,5795,2022-10-01 00:23:00,65e8c023d3cbdb522a5f97c781917519,0,2,0,0,0,2
5,5795,2022-10-01 00:27:00,768a1420e7d9a06c4c3fd54797f9db0f,0,1,0,0,0,1
6,5795,2022-10-01 00:33:00,25cb361f7ec7e3564607e1fcdc5683b4,0,7,0,0,0,7
7,5795,2022-10-01 00:36:00,2ed3b68f5931c7f5a0c07a852fb4a135,0,4,0,0,0,4
8,5795,2022-10-01 00:41:00,97608127908a41c73109f678f8a3a7da,0,3,0,0,0,3
9,5795,2022-10-01 00:48:00,3b811b7b88da48368353307a2874724e,0,1,0,0,0,1
10,5795,2022-10-01 00:52:00,ef9daddbf213a8dbffdd6dcc96322af4,0,3,1,0,0,4
11,5795,2022-10-01 00:57:00,85066724693dfb248d1046fd68595aca,0,0,0,0,0,0
12,5795,2022-10-01 01:02:00,5c4363763bdd19adfcb82de75bfe8f10,0,1,0,0,0,1
13,5795,2022-10-01 01:07:00,d4ac314feabde602480ab8caebea18ba,0,5,3,0,0,8
14,5795,2022-10-01 01:11:00,decd3d93032be06a4db6f8950686df76,0,3,0,0,0,3
15,5795,2022-10-01 01:17:00,39f5e5052c2ec2627968efd98b3b80b1,0,2,0,0,0,2
16,5795,2022-10-01 01:22:00,4b83854c6df15704bc2b484388f7de94,0,3,0,0,0,3
17,5795,2022-10-01 01:27:00,b371420f35195fb1db00b089978463bb,0,3,0,0,0,3
18,5795,2022-10-01 01:33:00,4df719a72a6246ca43d6fdf12277985e,0,2,0,0,0,2
19,5795,2022-10-01 01:37:00,aef6a438be006ad117237ae5df4de746,0,8,0,0,0,8
20,5795,2022-10-01 01:42:00,67ecd013235af116de85c47ebd81281d,0,2,0,0,0,2
21,5795,2022-10-01 01:47:00,686a2667f41493f958f0075dffbeb04e,0,1,0,0,0,1
22,5795,2022-10-01 01:52:00,c44bb2eceecf238f2927c131bbdf8df8,0,4,0,0,0,4
23,5795,2022-10-01 01:57:00,40ce9599ca8ddc9a69240c365d56838d,0,0,0,0,0,0
24,5795,2022-10-01 02:02:00,d6c67dcdd0971e8c216c8a00dd95398b,0,3,0,0,0,3
25,5795,2022-10-01 02:07:00,3638767cae398945357e81a0733499b2,0,0,0,0,0,0
26,5795,2022-10-01 02:11:00,db129d44124aa85f3dc00299a6d2587b,0,2,0,0,0,2
27,5795,2022-10-01 02:17:00,47ed3a6bc42127da20626d565c19e029,0,0,0,0,0,0
28,5795,2022-10-01 02:22:00,542ec6272e33a4582eb0d2f003a86b44,0,0,0,0,0,0
29,5795,2022-10-01 02:27:00,5e964917e7bfa41146fdef348dd77453,0,2,1,0,0,3
30,5795,2022-10-01 02:33:00,96e9472bc9cbae3ca3abaf96e90bd50e,0,0,0,0,0,0
31,5795,2022-10-01 02:37:00,81637e4564f8cbe9a261dfae9004bd73,0,0,0,0,0,0
32,5795,2022-10-01 02:42:00,c6d1241cc819f59622cf2970f62aba06,0,1,0,0,0,1
33,5795,2022-10-01 02:48:00,c1801238ef2c4e9c6e3249b9ee3adc10,0,0,2,0,0,2
34,5795,2022-10-01 02:52:00,3422026aa27182ec4092fd25ec3b972d,0,0,0,0,0,0
35,5795,2022-10-01 02:57:00,5f341d13aff589bd2668abd0e6f1983e,0,4,0,0,0,4
36,5795,2022-10-01 03:02:00,662ae73f0e4fef5124adfb867426c824,0,0,0,0,0,0
37,5795,2022-10-01 03:08:00,5540b96fc7ac34ac67daed072d73a5ab,0,0,0,0,0,0
38,5795,2022-10-01 03:12:00,df8350553dc3de63428e37c876b6d277,0,0,0,0,0,0
39,5795,2022-10-01 03:17:00,dd75ba039162a1f289c838b9ab94ef6f,0,0,0,0,0,0
40,5795,2022-10-01 03:22:00,823b6fb63eb0f1586f7ddc8978d5d1fb,0,1,0,0,0,1
41,5795,2022-10-01 03:26:00,d0a2e65ce8af4cc7f529020403c1ab4a,0,1,0,0,0,1
42,5795,2022-10-01 03:32:00,2eac178303e586fc865dfef90407902d,0,1,0,0,0,1
